symbol,date,adjclose,close,high,low,open,volume
RIG,2014-11-28 05:30:00.0,20.610793,21.01,21.66,20.879999,21.530001,1.40772E7
RIG,2008-01-07 05:30:00.0,115.970773,140.100006,143.729996,137.710007,143.490005,7373800.0
RIG,2007-08-09 05:30:00.0,98.103339,100.940003,103.069996,98.999995,100.720001,4753900.0
RIG,2007-05-29 05:30:00.0,93.447949,96.150002,96.499994,95.249999,96.249995,2673900.0
RIG,2001-01-31 05:30:00.0,43.948736,45.449996,45.449996,44.25,44.25,8877600.0
RIG,2000-10-24 05:30:00.0,54.538709,56.437498,59.125,55.999997,58.124999,1967900.0
CPB,2016-04-06 05:30:00.0,63.991064,64.599998,64.610001,64.120003,64.459999,1940800.0
CPB,2004-03-16 05:30:00.0,19.163214,26.889999,27.110001,26.68,26.98,782500.0
ETR,2014-11-03 05:30:00.0,76.60864,83.849998,84.309998,83.480003,84.300003,2165200.0
ETR,2012-02-21 05:30:00.0,54.527062,67.480003,68.089996,67.309998,68.089996,769600.0
ETR,2008-03-27 05:30:00.0,74.083929,108.379997,109.360001,106.970001,106.970001,1683400.0
ETR,2004-12-22 05:30:00.0,42.398656,67.809998,68.150002,67.400002,67.400002,889700.0
TGNA,2014-05-02 05:30:00.0,25.878514,27.280001,27.6,27.059999,27.25,1676500.0
DD,2008-05-12 05:30:00.0,34.861189,49.580001,49.580001,48.470001,48.659999,4372100.0
DD,2003-03-19 05:30:00.0,23.778852,39.84,40.449999,39.259999,40.449999,4041600.0
DD,2001-05-25 05:30:00.0,25.678978,45.619999,46.269998,45.499999,45.769998,2889400.0
HBI,2009-12-21 05:30:00.0,6.067437,25.5,25.940001,25.43,25.639999,2396800.0
HBI,2009-01-30 05:30:00.0,2.139069,8.99,9.81,8.7,9.69,1.02408E7
DNB,2016-04-05 05:30:00.0,103.114119,103.529999,104.550003,102.699997,103.440002,238800.0
DNB,2015-10-14 05:30:00.0,108.675999,110.150002,112.5,109.93,112.059998,109100.0
DNB,2010-12-22 05:30:00.0,74.102849,81.650002,81.650002,81.040001,81.5,152200.0
DNB,2010-09-24 05:30:00.0,66.666049,73.800003,73.889999,71.620003,71.669998,498200.0
DNB,2005-11-25 05:30:00.0,55.992883,65.660004,65.93,65.419998,65.550003,100000.0
DNB,2001-12-07 05:30:00.0,29.377928,34.450001,34.529999,33.880001,33.98,252000.0
CHD,2015-06-03 05:30:00.0,82.781547,84.370003,84.43,83.720001,84.269997,387500.0
CHD,2011-03-30 05:30:00.0,36.394928,80.0,81.169998,79.989998,80.730003,1226400.0
CNP,2008-12-12 05:30:00.0,8.852323,12.72,12.74,12.13,12.25,4341100.0
CNP,2002-05-22 05:30:00.0,7.869872,15.92,15.92,15.39,15.48,2923200.0
SHW,2014-12-08 05:30:00.0,245.598663,249.5,250.0,246.039993,247.320007,582300.0
SHW,2011-01-28 05:30:00.0,78.922149,84.459999,86.769997,84.339996,85.589996,901100.0
SHW,2005-07-12 05:30:00.0,39.314139,47.41,47.849998,47.369999,47.700001,907900.0
MSFT,2013-01-09 05:30:00.0,24.21216,26.700001,26.75,26.559999,26.719999,4.90479E7
MSFT,2005-01-12 05:30:00.0,20.773192,26.780001,26.85,26.620001,26.77,7.29406E7
MSI,2015-05-26 05:30:00.0,57.445552,59.110001,59.400002,58.709999,59.400002,1095400.0
MSI,2008-11-20 05:30:00.0,11.36085,3.149977,3.619976,3.139979,3.389976,7892500.0
MSI,2007-12-13 05:30:00.0,57.531894,16.219891,16.359889,15.979892,16.079892,4328600.0
MSI,2005-06-14 05:30:00.0,63.030537,18.199877,18.319877,18.029877,18.029877,2436000.0
AEP,2007-12-14 05:30:00.0,32.226955,47.380001,48.310001,47.23,47.740002,1996400.0
AEP,2004-06-28 05:30:00.0,19.179594,32.259998,32.799999,32.119999,32.150002,1610900.0
AEP,2000-08-22 05:30:00.0,17.022897,35.8125,35.9375,35.5,35.6875,359600.0
WEC,2008-11-26 05:30:00.0,16.664212,42.75,43.029999,42.049999,42.48,1905200.0
WEC,2008-08-21 05:30:00.0,17.899083,46.220001,46.669998,45.799999,46.169998,1168200.0
WEC,2004-11-12 05:30:00.0,12.158728,34.18,34.18,33.84,33.98,1139200.0
D,2012-12-14 05:30:00.0,44.981367,51.189999,51.369999,50.959999,51.299999,1609400.0
D,2007-11-30 05:30:00.0,33.404498,47.23,47.5,46.560001,47.389999,2906800.0
D,2004-04-06 05:30:00.0,20.062322,64.709999,64.709999,64.150002,64.300003,1558800.0
D,2003-08-07 05:30:00.0,17.940724,59.720001,59.73,58.82,58.82,2426200.0
NBL,2013-07-26 05:30:00.0,60.870239,63.43,64.260002,63.200001,63.93,2112100.0
NBL,2013-02-21 05:30:00.0,52.675905,110.059998,111.5,109.860001,111.290001,1921600.0
NBL,2013-01-09 05:30:00.0,49.589545,103.839996,104.720001,103.290001,104.650002,1713400.0
NBL,2006-09-25 05:30:00.0,19.486157,43.259998,43.400002,41.799999,42.5,3668200.0
NBL,2006-01-18 05:30:00.0,18.969798,42.290001,43.380001,41.43,43.27,2640600.0
PGR,2005-03-30 05:30:00.0,15.707992,91.75,91.82,89.900002,90.599998,3542000.0
PGR,2003-03-26 05:30:00.0,10.01811,58.650002,59.0,58.189999,59.0,3506000.0
PGR,2002-09-13 05:30:00.0,9.259742,54.259998,54.369999,53.169998,53.919998,3008400.0
URBN,2004-06-28 05:30:00.0,15.55,62.200001,62.84,60.98,60.98,3932800.0
PVH,2002-10-24 05:30:00.0,12.590486,13.35,13.53,13.14,13.33,49800.0
PVH,2002-09-09 05:30:00.0,12.496175,13.25,13.74,13.23,13.74,140100.0
PVH,2000-10-12 05:30:00.0,9.739502,10.5625,10.8125,10.5,10.8125,32800.0
HAS,2014-07-07 05:30:00.0,50.438594,53.580002,54.0,53.540001,53.759998,761500.0
HAS,2013-01-23 05:30:00.0,34.473539,38.119999,39.0,38.0,38.900002,2370800.0
HAS,2010-12-29 05:30:00.0,40.464802,48.25,48.290001,47.400002,47.59,583900.0
HAS,2007-12-10 05:30:00.0,20.682109,26.68,26.870001,26.469999,26.790001,1132700.0
HAS,2003-12-24 05:30:00.0,15.45679,21.25,21.290001,21.139999,21.25,366000.0
HAS,2001-11-13 05:30:00.0,13.014068,18.190001,18.33,17.110001,17.15,929500.0
AZO,2016-05-09 05:30:00.0,783.719971,783.719971,785.640015,769.580017,774.940002,156700.0
AZO,2012-03-28 05:30:00.0,376.359985,376.359985,380.350006,375.470001,379.410004,350900.0
AZO,2011-12-28 05:30:00.0,328.220001,328.220001,332.0,327.390015,329.690002,191300.0
AZO,2003-01-02 05:30:00.0,73.550003,73.550003,73.620003,71.120003,71.199997,934900.0
MAC,2016-05-27 05:30:00.0,76.190002,76.190002,76.419998,75.790001,75.849998,1052100.0
MAC,2016-03-23 05:30:00.0,78.009198,78.699997,79.800003,78.68,79.470001,970100.0
MAC,2012-04-09 05:30:00.0,46.762369,57.369999,57.560001,56.700001,56.830002,734400.0
MAC,2009-07-17 05:30:00.0,12.748982,17.129999,17.9,16.57,17.68,2803600.0
CA,2011-03-08 05:30:00.0,20.117494,23.790001,24.0,23.59,23.75,5874600.0
CA,2007-04-23 05:30:00.0,21.880998,26.66,27.049999,26.51,27.049999,2080400.0
CA,2007-03-19 05:30:00.0,21.158745,25.780001,25.83,25.26,25.26,1835000.0
CA,2002-07-22 05:30:00.0,8.197875,10.21,10.67,9.95,10.2,5676300.0
ADBE,2015-10-26 05:30:00.0,88.839996,88.839996,89.699997,87.610001,87.910004,2375700.0
ADBE,2015-08-03 05:30:00.0,81.400002,81.400002,82.260002,80.699997,82.18,2074000.0
ADBE,2015-02-05 05:30:00.0,73.099998,73.099998,73.18,72.32,72.470001,1438800.0
ADBE,2012-01-30 05:30:00.0,31.0,31.0,31.129999,30.549999,30.690001,5184400.0
ADBE,2011-04-07 05:30:00.0,34.48,34.48,34.59,34.080002,34.110001,5318800.0
ADBE,2010-05-04 05:30:00.0,33.139999,33.139999,33.169998,32.220001,33.119999,1.103E7
ADBE,2009-06-18 05:30:00.0,28.719999,28.719999,28.950001,28.200001,28.950001,7368000.0
ADBE,2005-12-16 05:30:00.0,38.82,38.82,39.34,36.93,36.98,2.87496E7
ADBE,2005-02-02 05:30:00.0,31.138891,62.290001,62.540001,59.650002,59.700001,1.15766E7
ADBE,2001-10-16 05:30:00.0,15.446428,31.049999,32.0,30.65,31.5,6363800.0
MDT,2007-10-10 05:30:00.0,47.488279,56.849998,57.07,56.009998,56.599998,5682700.0
MDT,2006-05-22 05:30:00.0,40.026949,48.57,49.110001,48.509998,49.049999,7551600.0
MDT,2006-03-24 05:30:00.0,43.785519,53.23,54.099998,53.200001,53.860001,4585100.0
MDT,2004-11-12 05:30:00.0,43.450567,53.279999,53.279999,52.139999,52.400002,4186100.0
BK,2015-04-06 05:30:00.0,39.466171,40.490002,40.599998,39.959999,40.139999,3883000.0
BK,2014-10-07 05:30:00.0,36.578659,37.880001,38.529999,37.869999,38.529999,4214800.0
BK,2007-07-26 05:30:00.0,35.844116,42.799999,43.299999,42.099998,42.959999,9972600.0
BK,2004-07-19 05:30:00.0,23.429229,28.720003,28.810004,28.460002,28.670002,2724300.0
TJX,2011-08-08 05:30:00.0,23.886543,50.77,52.380001,50.43,51.75,1.2842E7
TJX,2001-04-26 05:30:00.0,6.565112,31.02,31.5,29.540001,29.9,5968800.0
TJX,2000-08-16 05:30:00.0,3.601638,17.062481,17.125,16.812481,17.0,8472800.0
FDX,2015-06-17 05:30:00.0,175.384223,176.729996,178.880005,174.509995,178.029999,4032200.0
FDX,2007-12-05 05:30:00.0,92.363079,97.379997,98.309998,96.589996,98.309998,1771600.0
FDX,2007-06-07 05:30:00.0,101.774188,107.400002,109.830002,107.400002,108.879997,2504500.0
FDX,2005-03-07 05:30:00.0,95.432997,101.550003,101.870003,99.339996,99.669998,1784100.0
FDX,2004-11-01 05:30:00.0,85.176305,90.699997,91.629997,90.139999,91.120003,1837000.0
XRX,2015-01-22 05:30:00.0,13.402437,13.97,14.0,13.57,13.65,5104000.0
XRX,2010-08-19 05:30:00.0,7.904721,9.05,9.26,8.85,9.2,6174700.0
XRX,2009-03-09 05:30:00.0,3.521039,4.17,4.42,4.12,4.22,7042800.0
